quarter,mean,lo,hi,lo68,hi68
2020Q1,0.032055356319258516,0.0007613043813846427,0.19026426505791555,0.0029014133481287618,0.053350837405157274
2020Q2,0.03207333673554494,0.00037493621851473384,0.21431269294009012,0.001784268613134993,0.05275361359846833
2020Q3,0.03087753383272795,0.0002548123531607369,0.21845783730033594,0.0015366468898047885,0.04600043860663341
2020Q4,0.037201612207192716,0.00014176330104163015,0.2540814527687453,0.0012050259592436068,0.059224850157870476
2021Q1,0.03762911692907133,9.164360763244978e-05,0.3096641287459277,0.001190901508318494,0.054564032826057075
2021Q2,0.03270548470221441,0.00011370155451612997,0.23865433639356315,0.0011955590170469417,0.05028551726436792
2021Q3,0.03646499450871986,0.00011503840478273953,0.24988414616526625,0.001254291976516046,0.05752901813658272
2021Q4,0.03342054782354787,0.00014953211865271866,0.21685577115538174,0.0015072839084137794,0.05127670901430135
2022Q1,0.03392044146593723,0.00018396312344075134,0.21038084109680877,0.002089345561053265,0.05575668580831196
2022Q2,0.0375848913409749,0.0003413650360120224,0.21715147120273182,0.0028620809481312752,0.066367853665895
2022Q3,0.053260725559662166,0.0006292004169140107,0.3045334689013761,0.005111236509285043,0.08659348966381604
2022Q4,0.06964400034103774,0.0021112983413642634,0.3244747369762955,0.012494950155027145,0.11930432171504121
2023Q1,0.11672405855115797,0.017797913071839245,0.3110110916248461,0.04805629521896917,0.1842206500958256
2023Q2,0.2521493717221306,0.06947552669323136,0.47554404690905794,0.15799518246534655,0.3493443111364549
2023Q3,0.23034710809043277,0.07554933226842206,0.4114175969267491,0.1570894428654963,0.29909151365985065
2023Q4,0.24677123311916904,0.07788771318846786,0.4376353318906297,0.1727047296691768,0.3155422109301808
2024Q1,0.15103599995705955,0.0434169753913915,0.2925272464308626,0.10381504968292678,0.19488796674364395
2024Q2,0.1976707432558797,0.06185578247498536,0.35691827760779765,0.1387026487606237,0.25159473296990414
2024Q3,0.2764384233202682,0.09028505137429467,0.4677789055595305,0.1999922280401241,0.35079741952351706
2024Q4,0.41964244091362213,0.1487225165672179,0.6271668339959654,0.31958763005841334,0.5217606206375243
2025Q1,0.41444217045481596,0.1413459819454114,0.6337532989846705,0.318310653982292,0.5119730919119964
2025Q2,0.514407609112238,0.1854546780916958,0.7216427744369638,0.40940345296811537,0.6315278069219868
2025Q3,0.5583827672919153,0.20692479252689575,0.7696930757866539,0.44732264747898354,0.6791573972607573
2025Q4,0.685280913151561,0.3007855659453741,0.888601062946126,0.5722458243072455,0.8102720945678792
2026Q1,0.7309963675948202,0.2941137945735574,0.9263269674824084,0.6063995973333172,0.863786076618473
2026Q2,0.809907416931768,0.32264292617991674,0.9807857388529585,0.6879650775497381,0.9442142888668754
