quarter,mean,lo,hi,lo68,hi68
2020Q1,0.007701678486395614,0.004348710856568787,0.012926365317614217,0.00560640830570083,0.009794784812418644
2020Q2,0.00914726687748099,0.005424025981980484,0.01490718531947981,0.006884951051067438,0.011348179812884822
2020Q3,0.01062724750266359,0.006658986942888701,0.01663522448553752,0.00814219509228935,0.012968497668733637
2020Q4,0.012296551197341233,0.00792752442239312,0.018532206203740506,0.009698567079896213,0.01487426338242396
2021Q1,0.013465237870554472,0.009149296082599298,0.020725871961685894,0.010705790933242665,0.01606172281593016
2021Q2,0.014773706271078718,0.009900467610526533,0.022507693323376893,0.01181722549978295,0.017568958315322607
2021Q3,0.016275967455065245,0.010837732684588514,0.024859151615853878,0.012989125527244521,0.019415832978018032
2021Q4,0.017641924726465984,0.011737598719118123,0.027050106945909595,0.014067573148642138,0.021139310339625166
2022Q1,0.01909495507211252,0.0127443194370193,0.029548178068614022,0.015138298630168431,0.02288918735213223
2022Q2,0.020701140308607886,0.013576525715383635,0.0327321210738523,0.01630114263027016,0.024977942308065975
2022Q3,0.02310415975069301,0.01533051233505853,0.036636253007029704,0.018022343603245998,0.027994900983993785
2022Q4,0.027227988612021164,0.01752610041087248,0.044287149000004654,0.021066104502463757,0.033354332651084354
2023Q1,0.036677313446481605,0.02300796325167636,0.059489430597520376,0.027851039380883718,0.04511579699142186
2023Q2,0.06282115828365492,0.04188784768041908,0.09545155214750616,0.04968463879263611,0.07546650157111255
2023Q3,0.11456398380835252,0.08145871611791879,0.16905037123647718,0.09362940138484252,0.13523953108056774
2023Q4,0.15589941774417812,0.11471071557600024,0.22590289062289556,0.12981553052514555,0.1815610786774881
2024Q1,0.19277038832829277,0.14352192296526922,0.2807054821690208,0.1607286629151422,0.22304371499918355
2024Q2,0.212632331434568,0.1583496537460572,0.3018185094498816,0.17904553380264282,0.2467112262652645
2024Q3,0.2643754079840076,0.19839167021543094,0.3671901671527408,0.22399006268316063,0.30276794389742123
2024Q4,0.3091520467782179,0.23246289425238617,0.4300973230732119,0.2627578299477324,0.35491913579042367
2025Q1,0.36828746458306777,0.27913695063038385,0.4957033131929008,0.31753520828214976,0.4186729596516706
2025Q2,0.45793389950920527,0.35694690065262885,0.5955402992191375,0.4005419414940855,0.5153439165791385
2025Q3,0.5386670125643148,0.42430866651799287,0.6788168488481476,0.4744186717692997,0.602186772226295
2025Q4,0.6239966955532551,0.49183077567736744,0.7660592800975478,0.5545730247920729,0.6950070554042362
2026Q1,0.6791288919554538,0.5378801941058898,0.8213841265627732,0.6082434959179039,0.7514665989305196
2026Q2,0.7330439303899677,0.5857710976146699,0.8718349351772106,0.6595757188968421,0.8073995713293365
