quarter,mean,lo,hi,lo68,hi68
2020Q1,0.021841803832950875,0.008920531345350508,0.03999330098256264,0.01403800489984561,0.02973781410022332
2020Q2,0.014942836469571995,0.006876178482705311,0.02670651667993135,0.010007908250589356,0.019742858344462752
2020Q3,0.014931346199554042,0.0071404477124793345,0.02558017939435839,0.010328186416741865,0.019463589641054456
2020Q4,0.022287302417133212,0.011908784929112981,0.03664020388025581,0.016090158859398192,0.02855286086513041
2021Q1,0.015668685754385327,0.008283298982415465,0.02548706199708293,0.011170387203984009,0.02012232714778114
2021Q2,0.013581235519430529,0.007088924627323922,0.022289680304491702,0.009867463269092776,0.01728136306239515
2021Q3,0.016781924813149468,0.008767143298228655,0.027600781509469326,0.012102067763058909,0.02153186142725914
2021Q4,0.012676677543800438,0.005595748832604051,0.02244296145459637,0.008454786674344612,0.016844962112882722
2022Q1,0.01185649202944725,0.005601824898419559,0.020549383959473772,0.00808987687849134,0.01550268919830637
2022Q2,0.00807076853805701,0.0035774838117767663,0.01427605415758956,0.0054701503259759875,0.010702001918067843
2022Q3,0.011326001896349578,0.005967774179808443,0.01840829913249342,0.00823031392427857,0.014389568393320444
2022Q4,0.01367697470391548,0.007557174545354662,0.021492123939371756,0.010163205084713162,0.017332859981058654
2023Q1,0.020779261802412873,0.012591517558889561,0.03087027036553682,0.016174065396340902,0.02527843848530096
2023Q2,0.046297168948377314,0.034478133937943065,0.05989598206515952,0.039719019048913055,0.0530453342189612
2023Q3,0.09243333496068641,0.07458234858329835,0.1117202882380173,0.08313025343315401,0.10182156570632943
2023Q4,0.1244361918300544,0.10426809618175631,0.1465382950112396,0.11351479189751333,0.13512729310212526
2024Q1,0.15724317638463992,0.13221802040071087,0.18351062231659945,0.14429464883222648,0.17030105734748066
2024Q2,0.16433502885849174,0.1401434610823444,0.19074428049140593,0.15148436556770103,0.17744061078194232
2024Q3,0.216034632381901,0.18297637136099237,0.25124932164885483,0.19860702996750657,0.23359867482746713
2024Q4,0.2588175374887385,0.21633477814292995,0.3066454622639633,0.236546321189072,0.281040337706347
2025Q1,0.3257662137533554,0.2778746209923717,0.37863330656039684,0.30033516957097695,0.3508670738393967
2025Q2,0.4462255476625819,0.3831718483252002,0.5130063434504891,0.4133313634387386,0.48006004275301517
2025Q3,0.5932173027228707,0.49886328853714673,0.6913382812633467,0.542363788543633,0.6423872744261053
2025Q4,0.768831236815536,0.6526100623016298,0.882702803378835,0.7100323355994751,0.8266279521028731
2026Q1,0.8584640868412396,0.739576116123033,0.9534827917490352,0.8042528705420109,0.9128688638893688
2026Q2,0.9055039464202105,0.7941515285914524,0.9780330091166407,0.8569735041725338,0.9533998061250734
