quarter,mean,lo,hi,lo68,hi68
2020Q1,0.34415232637686166,0.31149340015836674,0.3791397069772954,0.3278363126820554,0.3606226133342101
2020Q2,0.3543819637682364,0.3238161351893731,0.38783242353745156,0.33847531624786004,0.3701493384488597
2020Q3,0.361736219793904,0.3309625557774939,0.394988670767372,0.34575438592502417,0.37752280938679744
2020Q4,0.3666908983741139,0.3364627319433179,0.39980862835766984,0.3500680554801827,0.3829280386534045
2021Q1,0.3714928463618428,0.3407226786719442,0.40510995477509315,0.3545693736839452,0.3877701063999733
2021Q2,0.376212283366351,0.34487008588381013,0.4103745385389994,0.35874769053018146,0.39230638279241303
2021Q3,0.38101580889852954,0.3491919692431151,0.4152538303463252,0.3633742231569103,0.39787617783030943
2021Q4,0.3857722246572754,0.35452906867910217,0.42117751971233075,0.3678649942568857,0.402628846023941
2022Q1,0.3905020162971779,0.35825259459225756,0.4255686049683835,0.3724014585422676,0.4072753778113727
2022Q2,0.39546763398181944,0.36301130708309426,0.4312402867182873,0.37786580774865547,0.41261485533511727
2022Q3,0.4000597857669039,0.36724903234643125,0.43590491449121493,0.3821257683865286,0.41696729409714234
2022Q4,0.4054389118161165,0.37184441487181735,0.44238885524043103,0.38735725710664914,0.42323264996312854
2023Q1,0.4119510284856432,0.3776728056075384,0.4501315734881328,0.39374455978692235,0.4303866269409086
2023Q2,0.4193238509313908,0.38380647472959667,0.45866462637323774,0.4000659602905691,0.4379411870847904
2023Q3,0.42623570439676234,0.3907932864503748,0.4662658239040188,0.40685598103026394,0.44509630088713964
2023Q4,0.435910551003627,0.39913952704719025,0.4755730699065158,0.41683748572162965,0.45623576833805196
2024Q1,0.4459898408748684,0.40908004095833883,0.48665664614491716,0.4261049132123699,0.46636303676100205
2024Q2,0.45855717230387905,0.4188287151117566,0.49958016486020784,0.43765372005763964,0.4794113490342907
2024Q3,0.47221256167068326,0.4308995707191647,0.5128899262864252,0.4506853192937184,0.49355580963611534
2024Q4,0.511903324417168,0.46817993467788693,0.5548172119638165,0.4892799054402916,0.5343688932396538
2025Q1,0.5396335525790663,0.4964931903809003,0.5841271845459498,0.5167566147391668,0.5627965922188867
2025Q2,0.5574410000915218,0.515371589597279,0.6005032758072,0.5351478998343273,0.5800764621442409
2025Q3,0.573787665761526,0.5317165308149131,0.6192772762012606,0.5514618615879218,0.596168861666079
2025Q4,0.5872261891485299,0.5448704458487303,0.6315334458303937,0.5650356848212084,0.6092560094703019
2026Q1,0.5998959270944656,0.5550174833208338,0.6497495879360542,0.5770124198829369,0.6222965878087744
2026Q2,0.609675896007724,0.5639676621351539,0.6589429589706485,0.5857068138952374,0.6326849296265689
