quarter,mean,lo,hi,lo68,hi68
2020Q1,0.004332658033993865,0.0020961312378020578,0.007901416146293878,0.0029761365614904144,0.0056950007665051185
2020Q2,0.005680074101198115,0.003078989479185439,0.009461637568227266,0.004164086411718878,0.007148680987668507
2020Q3,0.00717162286559268,0.004391894657247738,0.01171770128416995,0.005392596048008986,0.008828538423772968
2020Q4,0.008613751030733488,0.005495955310379956,0.014158189781495294,0.006692012136529686,0.010464136872629792
2021Q1,0.009642752505345683,0.006226752341904037,0.015901297193058935,0.007447171132206466,0.011745503957095975
2021Q2,0.010901572910866736,0.00684682963777574,0.01787963841452042,0.008394928276520908,0.013293358932699473
2021Q3,0.012354874717578913,0.007946533662180772,0.020367029323394157,0.00950425515417682,0.015129051493935553
2021Q4,0.013835067618621964,0.008888672855644637,0.023465268573551374,0.010631457967214809,0.01689118504038271
2022Q1,0.015358995348376387,0.00972479023461257,0.02643010093780293,0.011628942177553133,0.018951426537155345
2022Q2,0.01709560923219355,0.0107571588798567,0.028961898540835022,0.012873639157683778,0.02113627683051683
2022Q3,0.020264235614911058,0.01255494721146224,0.03481080161970743,0.015035300023952267,0.025189913104164352
2022Q4,0.025319521950931834,0.015217044625917346,0.04520920243458672,0.01839354829574466,0.03225571395860408
2023Q1,0.03724013875429324,0.02133210216615193,0.06825002183209566,0.026374575904864434,0.04776504066749859
2023Q2,0.06740410518988883,0.042103912524578915,0.1161537066266079,0.05038278713691935,0.08355970836403755
2023Q3,0.12986650031413702,0.08620927702507153,0.21262695246710983,0.10099931281819476,0.15724737892079582
2023Q4,0.18758658220295876,0.13134920853376267,0.29140587904760845,0.14996058185016595,0.22439914693493201
2024Q1,0.23259209723407495,0.16336368557387007,0.35149395033550357,0.18787657538705987,0.27606335763949885
2024Q2,0.2681998331813715,0.19283031038245776,0.3965041149345174,0.219939017999312,0.3165679577484227
2024Q3,0.30802065854903476,0.22384995205426148,0.44326751880259674,0.2554272434716847,0.3614568272514713
2024Q4,0.39742069597404717,0.29699081607641514,0.552924328548176,0.33633542726511867,0.45797508328601044
2025Q1,0.4866317345568421,0.37452637692854057,0.6415026958112755,0.4209907386020729,0.5529935237356098
2025Q2,0.5928641812081801,0.47681002044371856,0.7334563058009972,0.527902368002655,0.6610829832198362
2025Q3,0.6947186228115555,0.5768251746224814,0.8181187351469487,0.6349300589125875,0.7579746648787219
2025Q4,0.8585652625098881,0.7606610060883596,0.93930243371352,0.811417054366579,0.9056225738428902
2026Q1,0.9249584687332213,0.847336738046865,0.9767688234755179,0.8915359465685846,0.958070160618259
2026Q2,0.9581012056851869,0.9015997267674909,0.9903781271445922,0.9357637817793548,0.9805063982297827
